Timestamp,Flow1_SP,Flow1_PV,Flow2_SP,Flow2_PV
2025-01-22T12:15:12.979487,1.5,1.499964714050293,0.01,0.010172110982239246
2025-01-22T12:15:14.433993,1.5,1.4999767541885376,0.01,0.010193816386163235
2025-01-22T12:15:15.843295,1.5,1.499931812286377,0.01,0.010149061679840088
2025-01-22T12:15:17.317167,1.5,1.4999467134475708,0.01,0.010121413506567478
2025-01-22T12:15:18.752856,1.5,1.5000108480453491,0.01,0.010273085907101631
2025-01-22T12:15:20.130006,1.5,1.4999111890792847,0.01,0.010157018899917603
2025-01-22T12:15:21.583295,1.5,1.49989652633667,0.01,0.010223789140582085
2025-01-22T12:15:23.009776,1.5,1.500016689300537,0.01,0.01021710317581892
2025-01-22T12:15:24.503694,1.5,1.49997079372406,0.01,0.010121382772922516
2025-01-22T12:15:25.934764,1.5,1.4999269247055054,0.01,0.010183834470808506
2025-01-22T12:15:27.359679,1.5,1.4999127388000488,0.01,0.010147767141461372
2025-01-22T12:15:28.782477,1.5,1.4999314546585083,0.01,0.010109377093613148
2025-01-22T12:15:30.241342,1.5,1.4998968839645386,0.01,0.01014617271721363
2025-01-22T12:15:31.680687,1.5,1.4999533891677856,0.01,0.010180754587054253
2025-01-22T12:15:33.134511,1.5,1.4999209642410278,0.01,0.010246909223496914
2025-01-22T12:15:34.560359,1.5,1.499977946281433,0.01,0.010195528157055378
2025-01-22T12:15:36.067800,1.5,1.4999021291732788,0.01,0.010121586732566357
2025-01-22T12:15:37.519734,1.5,1.4999910593032837,0.01,0.010076789185404778
2025-01-22T12:15:38.911224,1.5,1.4998975992202759,0.01,0.01011302787810564
2025-01-22T12:15:40.366551,1.5,1.4998865127563477,0.01,0.010166375897824764
2025-01-22T12:15:41.820373,1.5,1.5000666379928589,0.01,0.010188254527747631
2025-01-22T12:15:43.274770,1.5,1.5000600814819336,0.01,0.01014211867004633
2025-01-22T12:15:44.671331,1.5,1.500006079673767,0.01,0.01009792648255825
2025-01-22T12:15:46.141365,1.5,1.4999680519104004,0.01,0.010181542485952377
2025-01-22T12:15:47.597344,1.5,1.4999573230743408,0.01,0.010214242152869701
2025-01-22T12:15:49.070479,1.5,1.500004768371582,0.01,0.010152537375688553
2025-01-22T12:15:50.492473,1.5,1.4999996423721313,0.01,0.010205951519310474
2025-01-22T12:15:51.933792,1.5,1.4999967813491821,0.01,0.010096345096826553
2025-01-22T12:15:53.374143,1.5,1.4999902248382568,0.01,0.010047489777207375
2025-01-22T12:15:54.797753,1.5,1.5000475645065308,0.01,0.010240999981760979
2025-01-22T12:15:56.302472,1.5,1.4998725652694702,0.01,0.010123721323907375
2025-01-22T12:15:57.817977,1.5,1.4999525547027588,0.01,0.010125155560672283
2025-01-22T12:15:59.227210,1.5,1.4999436140060425,0.01,0.010199151933193207
2025-01-22T12:16:00.647863,1.5,1.5000653266906738,0.01,0.010113432072103024
2025-01-22T12:16:02.025184,1.5,1.4999810457229614,0.01,0.010208678431808949
2025-01-22T12:16:03.499286,1.5,1.5000030994415283,0.01,0.010194716043770313
2025-01-22T12:16:04.952220,1.5,1.499890923500061,0.01,0.010172785259783268
2025-01-22T12:16:06.346807,1.5,1.499958872795105,0.01,0.010166476480662823
2025-01-22T12:16:07.739269,1.5,1.4999638795852661,0.01,0.010105372406542301
2025-01-22T12:16:09.179018,1.5,1.4998596906661987,0.01,0.0101713165640831
2025-01-22T12:16:10.569893,1.5,1.4999197721481323,0.01,0.010130682960152626
2025-01-22T12:16:12.054348,1.5,1.5000324249267578,0.01,0.010075654834508896
2025-01-22T12:16:13.447922,1.5,1.4999934434890747,0.01,0.010182192549109459
2025-01-22T12:16:14.922849,1.5,1.499961018562317,0.01,0.010189706459641457
2025-01-22T12:16:16.355477,1.5,1.4999793767929077,0.01,0.010144551284611225
2025-01-22T12:16:17.751765,1.5,1.5000230073928833,0.01,0.010126395151019096
2025-01-22T12:16:19.233442,1.5,1.4999116659164429,0.01,0.010187888517975807
2025-01-22T12:16:20.648184,1.5,1.4999951124191284,0.01,0.010122228413820267
2025-01-22T12:16:22.100578,1.5,1.4998724460601807,0.01,0.01015000231564045
2025-01-22T12:16:23.512391,1.5,1.499894142150879,0.01,0.010071712546050549
2025-01-22T12:16:24.942451,1.5,1.4999959468841553,0.01,0.010121917352080345
2025-01-22T12:16:26.434601,1.5,1.499954104423523,0.01,0.010183687321841717
2025-01-22T12:16:27.798724,1.5,1.4999111890792847,0.01,0.010123361833393574
2025-01-22T12:16:29.283604,1.5,1.5000487565994263,0.01,0.01021212711930275
2025-01-22T12:16:30.709520,1.5,1.5000524520874023,0.01,0.010168671607971191
2025-01-22T12:16:32.198751,1.5,1.4998769760131836,0.01,0.010104119777679443
2025-01-22T12:16:33.666850,1.5,1.499962568283081,0.01,0.010121672414243221
2025-01-22T12:16:35.078043,1.5,1.5000420808792114,0.01,0.010154410265386105
2025-01-22T12:16:36.574677,1.5,1.4999821186065674,0.01,0.010169346816837788
2025-01-22T12:16:37.941004,1.5,1.500053882598877,0.01,0.010125823318958282
2025-01-22T12:16:39.331540,1.5,1.499942421913147,0.01,0.010195903480052948
2025-01-22T12:16:40.802878,1.5,1.4999521970748901,0.01,0.010133488103747368
2025-01-22T12:16:42.182030,1.5,1.4999990463256836,0.01,0.01014934666454792
2025-01-22T12:16:43.654806,1.5,1.4999897480010986,0.01,0.010051600635051727
2025-01-22T12:16:45.059109,1.5,1.4999569654464722,0.01,0.009996280074119568
2025-01-22T12:16:46.491381,1.5,1.4998900890350342,0.01,0.010211929678916931
2025-01-22T12:16:47.937386,1.5,1.5000077486038208,0.01,0.0100747961550951
2025-01-22T12:16:49.401492,1.5,1.4999326467514038,0.01,0.010203083977103233
2025-01-22T12:16:50.776953,1.5,1.4998835325241089,0.01,0.010145158506929874
2025-01-22T12:16:52.210360,1.5,1.4998859167099,0.01,0.010079488158226013
2025-01-22T12:16:53.632109,1.5,1.5000238418579102,0.01,0.010152540169656277
2025-01-22T12:16:55.102474,1.5,1.5000336170196533,0.01,0.010188262909650803
2025-01-22T12:16:56.545259,1.5,1.4999537467956543,0.01,0.010209692642092705
2025-01-22T12:16:58.010876,1.5,1.4999765157699585,0.01,0.010269190184772015
2025-01-22T12:16:59.389573,1.5,1.499975562095642,0.01,0.010183907113969326
2025-01-22T12:17:00.825866,1.5,1.4999955892562866,0.01,0.010192117653787136
2025-01-22T12:17:02.300344,1.5,1.4999821186065674,0.01,0.010218377225100994
2025-01-22T12:17:03.709575,1.5,1.4999877214431763,0.01,0.010124530643224716
2025-01-22T12:17:05.178713,1.5,1.499926209449768,0.01,0.01020908635109663
2025-01-22T12:17:06.620500,0.0,0.0,0.01,0.010151124559342861
2025-01-22T12:17:07.997525,0.0,0.0,0.01,0.010306241922080517
2025-01-22T12:17:09.482785,0.0,0.0,0.0,0.009139122441411018
2025-01-22T12:17:10.879992,0.0,0.0,0.0,0.0
2025-01-22T12:17:12.328669,0.0,0.0,0.0,0.0
2025-01-22T12:17:13.755456,0.0,0.0,0.0,0.0
2025-01-22T12:17:15.283672,0.0,0.0,0.0,0.0
2025-01-22T12:17:16.728910,0.0,0.0,0.0,0.0
2025-01-22T12:17:18.141128,0.0,0.0,0.0,0.0
2025-01-22T12:17:19.617007,0.0,0.0,0.0,0.0
2025-01-22T12:17:21.140260,0.0,0.0,0.0,0.0
2025-01-22T12:17:22.600497,0.0,0.0,0.0,0.0
2025-01-22T12:17:24.033723,0.0,0.0,0.0,0.0
2025-01-22T12:17:25.394156,0.0,0.0,0.0,0.0
2025-01-22T12:17:26.875194,0.0,0.0,0.0,0.0
2025-01-22T12:17:28.339826,0.0,0.0,0.0,0.0
2025-01-22T12:17:29.716275,0.0,0.0,0.0,0.0
2025-01-22T12:17:31.143067,0.0,0.0,0.0,0.0
2025-01-22T12:17:32.602594,0.0,0.0,0.0,0.0
2025-01-22T12:17:34.051543,0.0,0.0,0.0,0.0
2025-01-22T12:17:35.554450,0.0,0.0,0.0,0.0
2025-01-22T12:17:37.079481,0.0,0.0,0.0,0.0
2025-01-22T12:17:38.460873,0.0,0.0,0.0,0.0
2025-01-22T12:17:39.975396,0.0,0.0,0.0,0.0
2025-01-22T12:17:41.472115,0.0,0.0,0.0,0.0
2025-01-22T12:17:42.904331,0.0,0.0,0.0,0.0
2025-01-22T12:17:44.418200,0.0,0.0,0.0,0.0
2025-01-22T12:17:45.933489,0.0,0.0,0.0,0.0
